protein1 protein2 combined_score
9606.ENSP00000359127 9606.ENSP00000256538 972
9606.ENSP00000359127 9606.ENSP00000307940 988
9606.ENSP00000359128 9606.ENSP00000296930 953
9606.ENSP00000359131 9606.ENSP00000220562 930
9606.ENSP00000359151 9606.ENSP00000307241 957
9606.ENSP00000359151 9606.ENSP00000499074 975
9606.ENSP00000359151 9606.ENSP00000318351 999
9606.ENSP00000359151 9606.ENSP00000348775 934
9606.ENSP00000359151 9606.ENSP00000477341 929
9606.ENSP00000359151 9606.ENSP00000377446 956
9606.ENSP00000359151 9606.ENSP00000316924 929
9606.ENSP00000359151 9606.ENSP00000449535 929
9606.ENSP00000359151 9606.ENSP00000436585 923
9606.ENSP00000359151 9606.ENSP00000363216 935
9606.ENSP00000359151 9606.ENSP00000205402 999
9606.ENSP00000359151 9606.ENSP00000388183 961
9606.ENSP00000359151 9606.ENSP00000443246 946
9606.ENSP00000359151 9606.ENSP00000494360 901
9606.ENSP00000359151 9606.ENSP00000450436 956
9606.ENSP00000359151 9606.ENSP00000242592 942
9606.ENSP00000359151 9606.ENSP00000357873 951
9606.ENSP00000359151 9606.ENSP00000269980 999
9606.ENSP00000359151 9606.ENSP00000293217 937
9606.ENSP00000359151 9606.ENSP00000263035 928
9606.ENSP00000359151 9606.ENSP00000253382 928
9606.ENSP00000359151 9606.ENSP00000365462 961
9606.ENSP00000359151 9606.ENSP00000281182 944
9606.ENSP00000359151 9606.ENSP00000419027 972
9606.ENSP00000359172 9606.ENSP00000333591 957
9606.ENSP00000359172 9606.ENSP00000367770 919
9606.ENSP00000359172 9606.ENSP00000235345 937
9606.ENSP00000359172 9606.ENSP00000253270 959
9606.ENSP00000359181 9606.ENSP00000499522 925
9606.ENSP00000359181 9606.ENSP00000352257 905
9606.ENSP00000359181 9606.ENSP00000264926 916
9606.ENSP00000359181 9606.ENSP00000484288 906
9606.ENSP00000359181 9606.ENSP00000421491 949
9606.ENSP00000359181 9606.ENSP00000488642 959
9606.ENSP00000359181 9606.ENSP00000258428 960
9606.ENSP00000359206 9606.ENSP00000272317 904
9606.ENSP00000359206 9606.ENSP00000364589 963
9606.ENSP00000359206 9606.ENSP00000381717 990
9606.ENSP00000359206 9606.ENSP00000231487 999
9606.ENSP00000359206 9606.ENSP00000403293 956
9606.ENSP00000359206 9606.ENSP00000274255 998
9606.ENSP00000359206 9606.ENSP00000419465 989
9606.ENSP00000359206 9606.ENSP00000228682 983
9606.ENSP00000359206 9606.ENSP00000312988 983
9606.ENSP00000359206 9606.ENSP00000462099 943
9606.ENSP00000359206 9606.ENSP00000358983 963
9606.ENSP00000359206 9606.ENSP00000363019 951
9606.ENSP00000359206 9606.ENSP00000302625 935
9606.ENSP00000359206 9606.ENSP00000250495 984
9606.ENSP00000359206 9606.ENSP00000258149 960
9606.ENSP00000359206 9606.ENSP00000265094 993
9606.ENSP00000359206 9606.ENSP00000245960 914
9606.ENSP00000359206 9606.ENSP00000290921 906
9606.ENSP00000359206 9606.ENSP00000495360 999
9606.ENSP00000359206 9606.ENSP00000390436 984
9606.ENSP00000359206 9606.ENSP00000281623 945
9606.ENSP00000359206 9606.ENSP00000244050 964
9606.ENSP00000359206 9606.ENSP00000478927 992
9606.ENSP00000359206 9606.ENSP00000216797 999
9606.ENSP00000359206 9606.ENSP00000336790 908
9606.ENSP00000359206 9606.ENSP00000441543 934
9606.ENSP00000359206 9606.ENSP00000290341 920
9606.ENSP00000359206 9606.ENSP00000011653 947
9606.ENSP00000359206 9606.ENSP00000482093 931
9606.ENSP00000359206 9606.ENSP00000430684 950
9606.ENSP00000359206 9606.ENSP00000388107 905
9606.ENSP00000359206 9606.ENSP00000346240 981
9606.ENSP00000359206 9606.ENSP00000280154 958
9606.ENSP00000359206 9606.ENSP00000379258 991
9606.ENSP00000359206 9606.ENSP00000301764 980
9606.ENSP00000359206 9606.ENSP00000254657 993
9606.ENSP00000359206 9606.ENSP00000216225 999
9606.ENSP00000359206 9606.ENSP00000380256 921
9606.ENSP00000359206 9606.ENSP00000264414 932
9606.ENSP00000359206 9606.ENSP00000364003 952
9606.ENSP00000359206 9606.ENSP00000478771 908
9606.ENSP00000359206 9606.ENSP00000226574 964
9606.ENSP00000359206 9606.ENSP00000303706 969
9606.ENSP00000359206 9606.ENSP00000326804 999
9606.ENSP00000359206 9606.ENSP00000300093 952
9606.ENSP00000359206 9606.ENSP00000314420 962
9606.ENSP00000359206 9606.ENSP00000262320 999
9606.ENSP00000359206 9606.ENSP00000324806 999
9606.ENSP00000359206 9606.ENSP00000261798 926
9606.ENSP00000359206 9606.ENSP00000215574 986
9606.ENSP00000359206 9606.ENSP00000380252 935
9606.ENSP00000359206 9606.ENSP00000474725 981
9606.ENSP00000359206 9606.ENSP00000298355 938
9606.ENSP00000359206 9606.ENSP00000229758 992
9606.ENSP00000359206 9606.ENSP00000312995 971
9606.ENSP00000359206 9606.ENSP00000257430 998
9606.ENSP00000359211 9606.ENSP00000258662 902
9606.ENSP00000359211 9606.ENSP00000330032 987
9606.ENSP00000359211 9606.ENSP00000379038 996
9606.ENSP00000359211 9606.ENSP00000419851 911
9606.ENSP00000359211 9606.ENSP00000276651 997
9606.ENSP00000359211 9606.ENSP00000354532 941
9606.ENSP00000359211 9606.ENSP00000315644 979
9606.ENSP00000359211 9606.ENSP00000324343 966
9606.ENSP00000359211 9606.ENSP00000232607 999
9606.ENSP00000359211 9606.ENSP00000474090 988
9606.ENSP00000359211 9606.ENSP00000301141 949
9606.ENSP00000359211 9606.ENSP00000362481 953
9606.ENSP00000359211 9606.ENSP00000358695 911
9606.ENSP00000359215 9606.ENSP00000496255 948
9606.ENSP00000359215 9606.ENSP00000359319 953
9606.ENSP00000359216 9606.ENSP00000349748 989
9606.ENSP00000359216 9606.ENSP00000267260 927
9606.ENSP00000359221 9606.ENSP00000348056 991
9606.ENSP00000359224 9606.ENSP00000262374 979
9606.ENSP00000359224 9606.ENSP00000378260 999
9606.ENSP00000359224 9606.ENSP00000386597 999
9606.ENSP00000359230 9606.ENSP00000369871 999
9606.ENSP00000359230 9606.ENSP00000439056 999
9606.ENSP00000359230 9606.ENSP00000282058 999
9606.ENSP00000359230 9606.ENSP00000260372 999
9606.ENSP00000359230 9606.ENSP00000253669 999
9606.ENSP00000359230 9606.ENSP00000206474 998
9606.ENSP00000359230 9606.ENSP00000243706 998
9606.ENSP00000359233 9606.ENSP00000310688 926
9606.ENSP00000359233 9606.ENSP00000357051 991
9606.ENSP00000359233 9606.ENSP00000391601 906
9606.ENSP00000359233 9606.ENSP00000218104 980
9606.ENSP00000359233 9606.ENSP00000349543 921
9606.ENSP00000359233 9606.ENSP00000493712 958
9606.ENSP00000359233 9606.ENSP00000241041 937
9606.ENSP00000359233 9606.ENSP00000356563 942
9606.ENSP00000359245 9606.ENSP00000495537 903
9606.ENSP00000359258 9606.ENSP00000216117 910
9606.ENSP00000359258 9606.ENSP00000275428 921
9606.ENSP00000359258 9606.ENSP00000338964 915
9606.ENSP00000359258 9606.ENSP00000381340 918
9606.ENSP00000359258 9606.ENSP00000248923 935
9606.ENSP00000359258 9606.ENSP00000380252 951
9606.ENSP00000359258 9606.ENSP00000300060 924
9606.ENSP00000359258 9606.ENSP00000322991 908
9606.ENSP00000359258 9606.ENSP00000377245 932
9606.ENSP00000359258 9606.ENSP00000480476 935
9606.ENSP00000359258 9606.ENSP00000443459 913
9606.ENSP00000359258 9606.ENSP00000495750 989
9606.ENSP00000359258 9606.ENSP00000497574 999
9606.ENSP00000359258 9606.ENSP00000319788 949
9606.ENSP00000359258 9606.ENSP00000231420 905
9606.ENSP00000359258 9606.ENSP00000370962 919
9606.ENSP00000359258 9606.ENSP00000226299 903
9606.ENSP00000359285 9606.ENSP00000352035 924
9606.ENSP00000359285 9606.ENSP00000385026 939
9606.ENSP00000359285 9606.ENSP00000261751 920
9606.ENSP00000359285 9606.ENSP00000315602 915
9606.ENSP00000359285 9606.ENSP00000407546 925
9606.ENSP00000359285 9606.ENSP00000312663 916
9606.ENSP00000359285 9606.ENSP00000357461 994
9606.ENSP00000359285 9606.ENSP00000371067 903
9606.ENSP00000359292 9606.ENSP00000265140 999
9606.ENSP00000359292 9606.ENSP00000330694 904
9606.ENSP00000359292 9606.ENSP00000354957 967
9606.ENSP00000359292 9606.ENSP00000404092 955
9606.ENSP00000359292 9606.ENSP00000355077 927
9606.ENSP00000359292 9606.ENSP00000264926 924
9606.ENSP00000359295 9606.ENSP00000265990 955
9606.ENSP00000359295 9606.ENSP00000230354 998
9606.ENSP00000359295 9606.ENSP00000363286 980
9606.ENSP00000359295 9606.ENSP00000306983 991
9606.ENSP00000359295 9606.ENSP00000307850 999
9606.ENSP00000359295 9606.ENSP00000225916 964
9606.ENSP00000359295 9606.ENSP00000307684 981
9606.ENSP00000359295 9606.ENSP00000481091 984
9606.ENSP00000359295 9606.ENSP00000399718 994
9606.ENSP00000359295 9606.ENSP00000352798 959
9606.ENSP00000359295 9606.ENSP00000392318 977
9606.ENSP00000359295 9606.ENSP00000263754 966
9606.ENSP00000359295 9606.ENSP00000359837 967
9606.ENSP00000359295 9606.ENSP00000351446 989
9606.ENSP00000359295 9606.ENSP00000316114 979
9606.ENSP00000359297 9606.ENSP00000003100 989
9606.ENSP00000359297 9606.ENSP00000265896 982
9606.ENSP00000359297 9606.ENSP00000261507 997
9606.ENSP00000359297 9606.ENSP00000491537 961
9606.ENSP00000359297 9606.ENSP00000254521 996
9606.ENSP00000359297 9606.ENSP00000347717 966
9606.ENSP00000359297 9606.ENSP00000380837 957
9606.ENSP00000359297 9606.ENSP00000322706 946
9606.ENSP00000359297 9606.ENSP00000431822 950
9606.ENSP00000359297 9606.ENSP00000256319 912
9606.ENSP00000359297 9606.ENSP00000264027 975
9606.ENSP00000359297 9606.ENSP00000417052 964
9606.ENSP00000359300 9606.ENSP00000472445 914
9606.ENSP00000359300 9606.ENSP00000234420 917
9606.ENSP00000359300 9606.ENSP00000367527 905
9606.ENSP00000359300 9606.ENSP00000350708 999
9606.ENSP00000359300 9606.ENSP00000256996 917
9606.ENSP00000359300 9606.ENSP00000375978 927
9606.ENSP00000359300 9606.ENSP00000233146 917
9606.ENSP00000359300 9606.ENSP00000310520 937
9606.ENSP00000359300 9606.ENSP00000352257 925
9606.ENSP00000359300 9606.ENSP00000300145 902
9606.ENSP00000359300 9606.ENSP00000398824 907
9606.ENSP00000359300 9606.ENSP00000385334 905
9606.ENSP00000359300 9606.ENSP00000356448 926
9606.ENSP00000359300 9606.ENSP00000013807 971
9606.ENSP00000359300 9606.ENSP00000383145 996
9606.ENSP00000359300 9606.ENSP00000278616 925
9606.ENSP00000359300 9606.ENSP00000310008 900
9606.ENSP00000359300 9606.ENSP00000321927 915
9606.ENSP00000359300 9606.ENSP00000428259 967
9606.ENSP00000359300 9606.ENSP00000349313 929
9606.ENSP00000359300 9606.ENSP00000313420 923
9606.ENSP00000359300 9606.ENSP00000301764 905
9606.ENSP00000359300 9606.ENSP00000429986 999
9606.ENSP00000359300 9606.ENSP00000444029 953
9606.ENSP00000359300 9606.ENSP00000360682 905
9606.ENSP00000359300 9606.ENSP00000296509 906
9606.ENSP00000359300 9606.ENSP00000479494 999
9606.ENSP00000359300 9606.ENSP00000291688 998
9606.ENSP00000359300 9606.ENSP00000467024 985
9606.ENSP00000359300 9606.ENSP00000316032 914
9606.ENSP00000359300 9606.ENSP00000410216 959
9606.ENSP00000359300 9606.ENSP00000265038 943
9606.ENSP00000359300 9606.ENSP00000498881 939
9606.ENSP00000359300 9606.ENSP00000484288 914
9606.ENSP00000359300 9606.ENSP00000285021 999
9606.ENSP00000359300 9606.ENSP00000262241 900
9606.ENSP00000359300 9606.ENSP00000383042 910
9606.ENSP00000359300 9606.ENSP00000382218 900
9606.ENSP00000359300 9606.ENSP00000283195 926
9606.ENSP00000359300 9606.ENSP00000421491 919
9606.ENSP00000359305 9606.ENSP00000262225 954
9606.ENSP00000359305 9606.ENSP00000303145 969
9606.ENSP00000359305 9606.ENSP00000330945 970
9606.ENSP00000359310 9606.ENSP00000473093 980
9606.ENSP00000359310 9606.ENSP00000480637 925
9606.ENSP00000359310 9606.ENSP00000377447 999
9606.ENSP00000359319 9606.ENSP00000384048 981
9606.ENSP00000359319 9606.ENSP00000359215 953
9606.ENSP00000359321 9606.ENSP00000381840 969
9606.ENSP00000359321 9606.ENSP00000341280 998
9606.ENSP00000359321 9606.ENSP00000490116 949
9606.ENSP00000359321 9606.ENSP00000404658 965
9606.ENSP00000359321 9606.ENSP00000363640 963
9606.ENSP00000359321 9606.ENSP00000483946 975
9606.ENSP00000359321 9606.ENSP00000320147 998
9606.ENSP00000359321 9606.ENSP00000352252 903
9606.ENSP00000359321 9606.ENSP00000484710 994
9606.ENSP00000359321 9606.ENSP00000316578 999
9606.ENSP00000359321 9606.ENSP00000369424 978
9606.ENSP00000359321 9606.ENSP00000362592 971
9606.ENSP00000359321 9606.ENSP00000338186 961
9606.ENSP00000359337 9606.ENSP00000328875 913
9606.ENSP00000359337 9606.ENSP00000334002 906
9606.ENSP00000359337 9606.ENSP00000381293 907
9606.ENSP00000359337 9606.ENSP00000402861 905
9606.ENSP00000359339 9606.ENSP00000303373 905
9606.ENSP00000359339 9606.ENSP00000332194 950
9606.ENSP00000359339 9606.ENSP00000355231 988
9606.ENSP00000359339 9606.ENSP00000357113 921
9606.ENSP00000359339 9606.ENSP00000483842 906
9606.ENSP00000359339 9606.ENSP00000349430 913
9606.ENSP00000359339 9606.ENSP00000498596 991
9606.ENSP00000359339 9606.ENSP00000476136 913
9606.ENSP00000359339 9606.ENSP00000358155 950
9606.ENSP00000359339 9606.ENSP00000475814 905
9606.ENSP00000359339 9606.ENSP00000329967 922
9606.ENSP00000359345 9606.ENSP00000258149 999
9606.ENSP00000359345 9606.ENSP00000264263 951
9606.ENSP00000359345 9606.ENSP00000368927 932
9606.ENSP00000359345 9606.ENSP00000312066 914
9606.ENSP00000359345 9606.ENSP00000348849 999
9606.ENSP00000359345 9606.ENSP00000320171 905
9606.ENSP00000359345 9606.ENSP00000222247 999
9606.ENSP00000359345 9606.ENSP00000424870 906
9606.ENSP00000359345 9606.ENSP00000355228 943
9606.ENSP00000359345 9606.ENSP00000430706 956
9606.ENSP00000359345 9606.ENSP00000307940 999
9606.ENSP00000359345 9606.ENSP00000379506 999
9606.ENSP00000359345 9606.ENSP00000389356 981
9606.ENSP00000359345 9606.ENSP00000362688 900
9606.ENSP00000359345 9606.ENSP00000346027 999
9606.ENSP00000359345 9606.ENSP00000363384 925
9606.ENSP00000359345 9606.ENSP00000448035 980
9606.ENSP00000359345 9606.ENSP00000325312 905
9606.ENSP00000359345 9606.ENSP00000370125 942
9606.ENSP00000359345 9606.ENSP00000362208 969
9606.ENSP00000359345 9606.ENSP00000379339 999
9606.ENSP00000359345 9606.ENSP00000346012 998
9606.ENSP00000359345 9606.ENSP00000229769 983
9606.ENSP00000359345 9606.ENSP00000245539 973
9606.ENSP00000359345 9606.ENSP00000420714 971
9606.ENSP00000359345 9606.ENSP00000298428 973
9606.ENSP00000359345 9606.ENSP00000270625 999
9606.ENSP00000359345 9606.ENSP00000292586 980
9606.ENSP00000359345 9606.ENSP00000395772 903
9606.ENSP00000359345 9606.ENSP00000454746 945
9606.ENSP00000359345 9606.ENSP00000223641 932
9606.ENSP00000359345 9606.ENSP00000402338 996
9606.ENSP00000359345 9606.ENSP00000296930 976
9606.ENSP00000359345 9606.ENSP00000451818 994
9606.ENSP00000359345 9606.ENSP00000361446 929
9606.ENSP00000359345 9606.ENSP00000250784 994
9606.ENSP00000359345 9606.ENSP00000255631 909
9606.ENSP00000359345 9606.ENSP00000495128 908
9606.ENSP00000359345 9606.ENSP00000386717 999
9606.ENSP00000359345 9606.ENSP00000469613 981
9606.ENSP00000359345 9606.ENSP00000357823 998
9606.ENSP00000359345 9606.ENSP00000346001 999
9606.ENSP00000359345 9606.ENSP00000379651 901
9606.ENSP00000359345 9606.ENSP00000452763 999
9606.ENSP00000359345 9606.ENSP00000410746 976
9606.ENSP00000359345 9606.ENSP00000499044 999
9606.ENSP00000359345 9606.ENSP00000289371 989
9606.ENSP00000359345 9606.ENSP00000298310 914
9606.ENSP00000359345 9606.ENSP00000495672 999
9606.ENSP00000359345 9606.ENSP00000053468 983
9606.ENSP00000359345 9606.ENSP00000377486 997
9606.ENSP00000359345 9606.ENSP00000296577 909
9606.ENSP00000359345 9606.ENSP00000225969 995
9606.ENSP00000359345 9606.ENSP00000274242 999
9606.ENSP00000359345 9606.ENSP00000274606 915
9606.ENSP00000359345 9606.ENSP00000281543 901
9606.ENSP00000359345 9606.ENSP00000477781 951
9606.ENSP00000359345 9606.ENSP00000417559 990
9606.ENSP00000359345 9606.ENSP00000346088 999
9606.ENSP00000359345 9606.ENSP00000294189 999
9606.ENSP00000359345 9606.ENSP00000300648 916
9606.ENSP00000359345 9606.ENSP00000464813 999
9606.ENSP00000359345 9606.ENSP00000444136 929
9606.ENSP00000359345 9606.ENSP00000398131 908
9606.ENSP00000359345 9606.ENSP00000358812 982
9606.ENSP00000359345 9606.ENSP00000404375 995
9606.ENSP00000359345 9606.ENSP00000370950 960
9606.ENSP00000359345 9606.ENSP00000431822 999
9606.ENSP00000359345 9606.ENSP00000263629 957
9606.ENSP00000359345 9606.ENSP00000260443 997
9606.ENSP00000359345 9606.ENSP00000268206 952
9606.ENSP00000359345 9606.ENSP00000377814 947
9606.ENSP00000359345 9606.ENSP00000224073 918
9606.ENSP00000359345 9606.ENSP00000416429 999
9606.ENSP00000359345 9606.ENSP00000449328 999
9606.ENSP00000359345 9606.ENSP00000431040 975
9606.ENSP00000359345 9606.ENSP00000435777 999
9606.ENSP00000359345 9606.ENSP00000454370 903
9606.ENSP00000359345 9606.ENSP00000336702 995
9606.ENSP00000359345 9606.ENSP00000300151 920
9606.ENSP00000359345 9606.ENSP00000364261 901
9606.ENSP00000359345 9606.ENSP00000346050 999
9606.ENSP00000359345 9606.ENSP00000272317 999
9606.ENSP00000359345 9606.ENSP00000268661 988
9606.ENSP00000359345 9606.ENSP00000278572 999
9606.ENSP00000359345 9606.ENSP00000360850 905
9606.ENSP00000359345 9606.ENSP00000438788 972
9606.ENSP00000359345 9606.ENSP00000354525 971
9606.ENSP00000359345 9606.ENSP00000228347 920
9606.ENSP00000359345 9606.ENSP00000385958 999
9606.ENSP00000359345 9606.ENSP00000392094 955
9606.ENSP00000359345 9606.ENSP00000383949 900
9606.ENSP00000359345 9606.ENSP00000431240 999
9606.ENSP00000359345 9606.ENSP00000354739 999
9606.ENSP00000359345 9606.ENSP00000343867 976
9606.ENSP00000359345 9606.ENSP00000410059 936
9606.ENSP00000359345 9606.ENSP00000354040 986
9606.ENSP00000359345 9606.ENSP00000349274 903
9606.ENSP00000359345 9606.ENSP00000395590 974
9606.ENSP00000359345 9606.ENSP00000318646 999
9606.ENSP00000359345 9606.ENSP00000381736 951
9606.ENSP00000359345 9606.ENSP00000306788 946
9606.ENSP00000359345 9606.ENSP00000366798 938
9606.ENSP00000359345 9606.ENSP00000375632 999
9606.ENSP00000359345 9606.ENSP00000272418 984
9606.ENSP00000359345 9606.ENSP00000386655 957
9606.ENSP00000359345 9606.ENSP00000341082 999
9606.ENSP00000359345 9606.ENSP00000296674 999
9606.ENSP00000359345 9606.ENSP00000315017 972
9606.ENSP00000359345 9606.ENSP00000481697 980
9606.ENSP00000359345 9606.ENSP00000355890 919
9606.ENSP00000359345 9606.ENSP00000309830 999
9606.ENSP00000359345 9606.ENSP00000298283 998
9606.ENSP00000359345 9606.ENSP00000375730 999
9606.ENSP00000359345 9606.ENSP00000355315 998
9606.ENSP00000359345 9606.ENSP00000463379 996
9606.ENSP00000359345 9606.ENSP00000362036 998
9606.ENSP00000359345 9606.ENSP00000263857 953
9606.ENSP00000359345 9606.ENSP00000359571 980
9606.ENSP00000359345 9606.ENSP00000470972 999
9606.ENSP00000359345 9606.ENSP00000418221 982
9606.ENSP00000359345 9606.ENSP00000420311 999
9606.ENSP00000359345 9606.ENSP00000471455 918
9606.ENSP00000359345 9606.ENSP00000259469 999
9606.ENSP00000359345 9606.ENSP00000389351 999
9606.ENSP00000359345 9606.ENSP00000426909 999
9606.ENSP00000359345 9606.ENSP00000309334 999
9606.ENSP00000359345 9606.ENSP00000413572 903
9606.ENSP00000359345 9606.ENSP00000265195 909
9606.ENSP00000359345 9606.ENSP00000413436 999
9606.ENSP00000359345 9606.ENSP00000460871 914
9606.ENSP00000359345 9606.ENSP00000378163 999
9606.ENSP00000359345 9606.ENSP00000265245 990
9606.ENSP00000359345 9606.ENSP00000393241 999
9606.ENSP00000359345 9606.ENSP00000310042 920
9606.ENSP00000359345 9606.ENSP00000363308 974
9606.ENSP00000359345 9606.ENSP00000230050 999
9606.ENSP00000359345 9606.ENSP00000225430 999
9606.ENSP00000359345 9606.ENSP00000367806 999
9606.ENSP00000359345 9606.ENSP00000364398 900
9606.ENSP00000359345 9606.ENSP00000385725 932
9606.ENSP00000359345 9606.ENSP00000360034 996
9606.ENSP00000359345 9606.ENSP00000349142 960
9606.ENSP00000359345 9606.ENSP00000264995 976
9606.ENSP00000359345 9606.ENSP00000376055 973
9606.ENSP00000359345 9606.ENSP00000299192 943
9606.ENSP00000359345 9606.ENSP00000308897 914
9606.ENSP00000359345 9606.ENSP00000454786 993
9606.ENSP00000359345 9606.ENSP00000496250 999
9606.ENSP00000359345 9606.ENSP00000414321 999
9606.ENSP00000359345 9606.ENSP00000322439 999
9606.ENSP00000359345 9606.ENSP00000384952 983
9606.ENSP00000359345 9606.ENSP00000331019 992
9606.ENSP00000359345 9606.ENSP00000483484 991
9606.ENSP00000359345 9606.ENSP00000326981 983
9606.ENSP00000359345 9606.ENSP00000339795 999
9606.ENSP00000359345 9606.ENSP00000322396 988
9606.ENSP00000359345 9606.ENSP00000494697 999
9606.ENSP00000359345 9606.ENSP00000447001 999
9606.ENSP00000359345 9606.ENSP00000427802 946
9606.ENSP00000359345 9606.ENSP00000345957 999
9606.ENSP00000359345 9606.ENSP00000307889 999
9606.ENSP00000359345 9606.ENSP00000223324 998
9606.ENSP00000359345 9606.ENSP00000264279 983
9606.ENSP00000359345 9606.ENSP00000317376 971
9606.ENSP00000359345 9606.ENSP00000361076 999
9606.ENSP00000359345 9606.ENSP00000346015 999
9606.ENSP00000359345 9606.ENSP00000481646 999
9606.ENSP00000359345 9606.ENSP00000364320 989
9606.ENSP00000359345 9606.ENSP00000269305 945
9606.ENSP00000359345 9606.ENSP00000486252 971
9606.ENSP00000359345 9606.ENSP00000306548 975
9606.ENSP00000359345 9606.ENSP00000306902 971
9606.ENSP00000359345 9606.ENSP00000464342 999
9606.ENSP00000359345 9606.ENSP00000403172 999
9606.ENSP00000359345 9606.ENSP00000359018 965
